time,DOY,daytime,ch4_flux,air_temperature,,,,,,,,,,,,
11:00,251.458,1,-0.201035,292.723,0,,,,,,,,,,,
12:30,252.521,1,0.285527,299.754,0,,,,,,,,,,,
13:00,252.542,1,2.77E-02,300.668,0,,,,,,,,,,,
14:30,252.604,1,0.163095,301.239,0,,,,,,,,,,,
15:00,252.625,1,9.55E-02,301.355,0,,,,,,,,,,,
18:30,252.771,0,-0.170941,296.75,0,,,,,,,,,,,
19:00,252.792,0,-0.554795,295.836,0,,,,,,,,,,,
22:30,252.937,0,-0.415859,294.576,0,,,,,,,,,,,
23:00,252.958,0,0.301661,294.417,0,,,,,,,,,,,
2:30,253.104,0,-3.62E-02,293.047,0,,,,,,,,,,,
3:00,253.125,0,1.28E-02,292.842,0,,,,,,,,,,,
6:30,253.271,0,2.67E-03,292.132,0,,,,,,,,,,,
7:00,253.292,1,2.65E-03,291.092,0,,,,,,,,,,,
10:30,253.437,1,-0.505359,293.348,0,,,,,,,,,,,
11:00,253.458,1,-8.45E-02,293.234,0,,,,,,,,,,,
14:30,253.604,1,8.29E-02,294.976,0,,,,,,,,,,,
15:00,253.625,1,0.147473,294.599,0,,,,,,,,,,,
18:30,253.771,0,3.79E-02,291.766,0,,,,,,,,,,,
19:00,253.792,0,8.80E-03,290.741,0,,,,,,,,,,,
22:30,253.937,0,7.01E-03,290.685,0,,,,,,,,,,,
23:00,253.958,0,-1.36E-02,291.281,0,,,,,,,,,,,
2:30,254.104,0,-6.80E-03,297.153,0,,,,,,,,,,,
3:00,254.125,0,4.68E-02,297.555,0,,,,,,,,,,,
6:30,254.271,0,0.223628,298.377,0,,,,,,,,,,,
7:00,254.292,1,-0.19652,298.281,0,,,,,,,,,,,
10:30,254.437,1,-0.13118,298.236,0,,,,,,,,,,,
11:00,254.458,1,-0.148515,297.968,0,,,,,,,,,,,
14:30,254.604,1,0.150566,296.865,0,,,,,,,,,,,
15:00,254.625,1,-7.05E-02,297.053,0,,,,,,,,,,,
18:30,254.771,0,-8.08E-02,296.113,0,,,,,,,,,,,
19:00,254.792,0,-5.59E-03,295.846,0,,,,,,,,,,,
22:30,254.937,0,7.88E-02,294.431,0,,,,,,,,,,,
23:00,254.958,0,0.156448,294.195,0,,,,,,,,,,,
2:30,255.104,0,-3.30E-03,292.033,0,,,,,,,,,,,
3:00,255.125,0,-0.151422,291.87,0,,,,,,,,,,,
6:30,255.271,0,8.22E-02,290.556,0,,,,,,,,,,,
15:00,255.625,1,-7.67E-02,293.033,0,,,,,,,,,,,
22:30,255.937,0,-0.238875,287.299,0,,,,,,,,,,,
3:00,256.125,0,-3.68E-03,298.685,0,,,,,,,,,,,
6:30,256.271,0,-6.51E-04,291.107,0,,,,,,,,,,,
7:00,256.292,1,-1.31E-03,289.982,0,,,,,,,,,,,
10:30,256.437,1,0.169757,292.446,0,,,,,,,,,,,
11:00,256.458,1,0.12114,292.673,0,,,,,,,,,,,
14:30,256.604,1,-0.157342,293.561,0,,,,,,,,,,,
15:00,256.625,1,0.139644,293.216,0,,,,,,,,,,,
18:30,257.771,0,-6.01E-02,291.461,0,,,,,,,,,,,
19:00,257.792,0,3.61E-02,291.459,0,,,,,,,,,,,
22:30,257.937,0,2.81E-02,290.309,0,,,,,,,,,,,
23:00,257.958,0,-2.42E-03,290.325,0,,,,,,,,,,,
2:30,258.104,0,7.44E-04,283.507,0,,,,,,,,,,,
3:00,258.125,0,4.79E-03,282.68,0,,,,,,,,,,,
6:30,258.271,1,-2.10E-02,280.78,0,,,,,,,,,,,
7:00,258.292,1,-6.48E-02,281.622,0,,,,,,,,,,,
10:30,258.437,1,-0.111861,293.698,0,,,,,,,,,,,
11:00,258.458,1,-4.86E-02,294.02,0,,,,,,,,,,,
14:30,258.604,1,0.226325,294.202,0,,,,,,,,,,,
15:00,258.625,1,-0.31707,293.997,0,,,,,,,,,,,
18:30,258.771,1,-5.76E-02,291.474,0,,,,,,,,,,,
19:00,258.792,0,5.98E-02,291.475,0,,,,,,,,,,,
22:30,258.937,0,-5.13E-02,288.502,0,,,,,,,,,,,
23:00,258.958,0,2.25E-02,287.767,0,,,,,,,,,,,
10:00,265.417,1,0.450361,302.301,0,,,,,,,,,,,
14:00,265.583,1,-0.12984,293.889,0,,,,,,,,,,,
17:30,265.729,1,8.36E-02,294.588,0,,,,,,,,,,,
18:00,265.75,1,6.51E-02,294.314,0,,,,,,,,,,,
21:30,265.896,0,-0.185882,292.437,0,,,,,,,,,,,
22:00,265.917,0,-3.74E-02,292.644,0,,,,,,,,,,,
1:30,266.062,0,-3.99E-02,292.927,0,,,,,,,,,,,
2:00,266.083,0,-0.110028,292.589,0,,,,,,,,,,,
5:30,266.229,0,-2.07E-02,291.884,0,,,,,,,,,,,
6:00,266.25,0,-7.91E-03,291.616,0,,,,,,,,,,,
9:30,266.396,1,3.56E-02,293.345,0,,,,,,,,,,,
10:00,266.417,1,3.71E-02,293.381,0,,,,,,,,,,,
13:30,266.562,1,-0.20309,296.713,0,,,,,,,,,,,
14:00,266.583,1,-0.132974,297.036,0,,,,,,,,,,,
17:30,266.729,1,-4.82E-03,296.895,0,,,,,,,,,,,
18:00,266.75,1,-0.126046,296.489,0,,,,,,,,,,,
21:30,266.896,0,2.77E-02,294.105,0,,,,,,,,,,,
22:00,266.917,0,-8.19E-02,294.124,0,,,,,,,,,,,
1:30,267.062,0,6.20E-02,293.438,0,,,,,,,,,,,
2:00,267.083,0,-0.191702,293.057,0,,,,,,,,,,,
5:30,267.229,0,-1.51E-02,292.483,0,,,,,,,,,,,
6:00,267.25,0,-6.20E-03,292.596,0,,,,,,,,,,,
13:30,267.562,1,0.198346,295.051,0,,,,,,,,,,,
18:00,267.75,1,0.106104,292.919,0,,,,,,,,,,,
21:30,267.896,0,-0.231429,294.596,0,,,,,,,,,,,
5:30,268.229,0,-3.66E-03,287.965,0,,,,,,,,,,,
6:00,268.25,0,2.03E-03,288.72,0,,,,,,,,,,,
9:30,268.396,1,-0.420543,290.483,0,,,,,,,,,,,
10:00,268.417,1,-3.95E-02,290.372,0,,,,,,,,,,,
13:30,268.562,1,0.173562,291.618,0,,,,,,,,,,,
14:00,268.583,1,-0.153321,292.242,0,,,,,,,,,,,
17:30,268.729,1,-0.520912,290.834,0,,,,,,,,,,,
18:00,268.75,1,0.12905,290.678,0,,,,,,,,,,,
22:00,268.917,0,-0.238159,289.366,0,,,,,,,,,,,
1:30,269.062,0,7.70E-03,287.611,0,,,,,,,,,,,
2:00,269.083,0,-8.66E-03,285.993,0,,,,,,,,,,,
5:30,269.229,0,-6.49E-04,285.511,0,,,,,,,,,,,
6:00,269.25,0,2.57E-03,284.513,0,,,,,,,,,,,
9:30,269.396,1,7.79E-02,290.657,0,,,,,,,,,,,
10:00,269.417,1,0.536937,291.431,0,,,,,,,,,,,
13:30,269.562,1,0.538899,293.063,0,,,,,,,,,,,
14:00,269.583,1,7.84E-03,293.177,0,,,,,,,,,,,
17:30,269.729,1,-0.183011,291.729,0,,,,,,,,,,,
18:00,269.75,1,0.174111,291.369,0,,,,,,,,,,,
21:30,269.896,0,-0.153366,288.422,0,,,,,,,,,,,
22:00,269.917,0,-0.243759,288.066,0,,,,,,,,,,,
1:30,270.062,0,1.25E-02,281.841,0,,,,,,,,,,,
2:00,270.083,0,-2.27E-03,282.039,0,,,,,,,,,,,
5:30,270.229,0,1.13E-02,282.53,0,,,,,,,,,,,
6:00,270.25,0,-3.90E-03,282.188,0,,,,,,,,,,,
9:30,270.396,1,-8.58E-02,292.342,0,,,,,,,,,,,
10:00,270.417,1,3.12E-02,292.976,0,,,,,,,,,,,
13:30,270.562,1,-3.52E-02,297.556,0,,,,,,,,,,,
14:00,270.583,1,0.127303,297.835,0,,,,,,,,,,,
17:30,270.729,1,-0.132948,298.109,0,,,,,,,,,,,
18:00,270.75,1,5.82E-02,295.163,0,,,,,,,,,,,
21:30,270.896,0,-0.158165,290.702,0,,,,,,,,,,,
22:00,270.917,0,2.12E-02,290.05,0,,,,,,,,,,,
1:30,271.062,0,-1.82E-02,288.928,0,,,,,,,,,,,
2:00,271.083,0,-4.58E-03,288.43,0,,,,,,,,,,,
5:30,271.229,0,5.24E-04,285.38,0,,,,,,,,,,,
6:00,271.25,0,-2.66E-02,284.381,0,,,,,,,,,,,
9:30,271.396,1,0.259988,295.763,0,,,,,,,,,,,
13:30,271.562,1,1.91E-02,299.107,0,,,,,,,,,,,
14:00,271.583,1,-0.102914,298.961,0,,,,,,,,,,,
17:30,271.729,1,0.138305,295.69,0,,,,,,,,,,,
18:00,271.75,1,-4.50E-02,295.279,0,,,,,,,,,,,
21:30,271.896,0,-0.231677,289.64,0,,,,,,,,,,,
22:00,271.917,0,-9.66E-03,290.076,0,,,,,,,,,,,
1:30,272.062,0,0.104788,290.758,0,,,,,,,,,,,
2:00,272.083,0,-7.32E-03,290.845,0,,,,,,,,,,,
5:30,272.229,0,-0.14157,289.126,0,,,,,,,,,,,
6:00,272.25,0,8.96E-02,288.694,0,,,,,,,,,,,
9:30,272.396,1,0.425081,295.009,0,,,,,,,,,,,
10:00,272.417,1,0.235331,295.406,0,,,,,,,,,,,
13:30,272.562,1,0.162589,298.484,0,,,,,,,,,,,
14:00,272.583,1,-0.305138,299.123,0,,,,,,,,,,,
17:30,272.729,1,0.18559,296.351,0,,,,,,,,,,,
18:00,272.75,1,-0.470507,295.612,0,,,,,,,,,,,
21:30,272.896,0,0.189814,299.328,0,,,,,,,,,,,
2:00,273.083,0,-3.16E-02,303.702,0,,,,,,,,,,,
10:00,273.417,1,6.99E-02,301.087,0,,,,,,,,,,,
13:30,273.562,1,0.176273,295.714,0,,,,,,,,,,,
9:30,274.396,1,-1.59E-02,295.865,0,,,,,,,,,,,
10:00,274.417,1,1.48E-02,295.718,0,,,,,,,,,,,
13:30,274.562,1,0.158594,297.681,0,,,,,,,,,,,
14:00,274.583,1,3.24E-02,297.808,0,,,,,,,,,,,
17:30,274.729,1,6.82E-02,295.579,0,,,,,,,,,,,
18:00,274.75,1,-1.92E-02,295.189,0,,,,,,,,,,,
18:30,274.771,1,-4.83E-02,294.41,0,,,,,,,,,,,
0:00,275,0,-0.124773,294.113,0,,,,,,,,,,,
16:30,275.687,1,-0.119534,295.529,0,,,,,,,,,,,
6:30,276.271,1,5.33E-02,291.47,0,,,,,,,,,,,
7:00,276.292,1,-0.114288,291.513,0,,,,,,,,,,,
10:30,276.437,1,3.85E-02,293.515,0,,,,,,,,,,,
11:00,276.458,1,-6.77E-02,293.899,0,,,,,,,,,,,
14:30,276.604,1,9.40E-02,300.503,0,,,,,,,,,,,
15:00,276.625,1,-0.301874,299.773,0,,,,,,,,,,,
18:30,276.771,1,1.36E-02,297.164,0,,,,,,,,,,,
19:00,276.792,0,-4.69E-02,297.068,0,,,,,,,,,,,
22:30,276.937,0,-9.30E-02,295.742,0,,,,,,,,,,,
23:00,276.958,0,4.86E-02,295.58,0,,,,,,,,,,,
5:30,277.229,0,0.292379,292.701,0,,,,,,,,,,,
6:00,277.25,0,5.18E-02,292.28,0,,,,,,,,,,,
10:00,277.417,1,-0.131134,294.897,0,,,,,,,,,,,
13:30,277.562,1,-0.391674,294.384,0,,,,,,,,,,,
17:30,277.729,1,-4.55E-02,292.869,0,,,,,,,,,,,
18:00,277.75,1,0.339119,293.47,0,,,,,,,,,,,
22:00,277.917,0,-0.552171,275.845,0,,,,,,,,,,,
1:30,278.062,0,-0.136396,292.113,0,,,,,,,,,,,
5:30,278.229,0,0.433171,291.254,0,,,,,,,,,,,
9:30,278.396,1,-0.30558,291.885,0,,,,,,,,,,,
13:30,278.562,1,9.03E-02,293.476,0,,,,,,,,,,,
14:00,278.583,1,-9.00E-02,293.698,0,,,,,,,,,,,
17:30,278.729,1,9.45E-02,293.761,0,,,,,,,,,,,
18:00,278.75,1,-7.88E-02,293.503,0,,,,,,,,,,,
21:30,278.896,0,5.13E-04,291.933,0,,,,,,,,,,,
22:00,278.917,0,-2.84E-02,291.76,0,,,,,,,,,,,
1:30,279.062,0,4.19E-03,291.748,0,,,,,,,,,,,
2:00,279.083,0,-1.22E-02,291.676,0,,,,,,,,,,,
5:30,279.229,0,-1.24E-02,288.915,0,,,,,,,,,,,
6:00,279.25,0,7.15E-03,290.139,0,,,,,,,,,,,
13:30,279.562,1,-0.544246,299.676,0,,,,,,,,,,,
17:30,279.729,1,-0.119312,298.556,0,,,,,,,,,,,
18:00,279.75,1,3.29E-03,298.122,0,,,,,,,,,,,
21:30,279.896,0,-6.61E-02,295.779,0,,,,,,,,,,,
22:00,279.917,0,-0.360239,296.963,0,,,,,,,,,,,
5:30,280.229,0,3.48E-02,290.653,0,,,,,,,,,,,
9:30,280.396,1,-0.255435,293.339,0,,,,,,,,,,,
10:00,280.417,1,1.09E-02,292.328,0,,,,,,,,,,,
13:30,280.562,1,0.1712,293.447,0,,,,,,,,,,,
14:00,280.583,1,0.153433,293.46,0,,,,,,,,,,,
17:30,280.729,1,4.02E-02,293.003,0,,,,,,,,,,,
18:00,280.75,1,4.33E-02,292.81,0,,,,,,,,,,,
21:30,280.896,0,-7.56E-02,287.665,0,,,,,,,,,,,
22:00,280.917,0,-9.65E-02,286.523,0,,,,,,,,,,,
1:30,281.062,0,5.92E-02,291.181,0,,,,,,,,,,,
2:00,281.083,0,-1.92E-03,290.97,0,,,,,,,,,,,
5:30,281.229,0,2.34E-03,287.481,0,,,,,,,,,,,
6:00,281.25,0,3.14E-03,287.108,0,,,,,,,,,,,
9:30,281.396,1,-1.54E-02,293.574,0,,,,,,,,,,,
10:00,281.417,1,1.84E-02,294.259,0,,,,,,,,,,,
13:30,281.562,1,0.159875,297.675,0,,,,,,,,,,,
17:30,281.729,1,3.65E-02,298.52,0,,,,,,,,,,,
18:00,281.75,1,-2.20E-02,298.104,0,,,,,,,,,,,
21:30,281.896,0,0.12682,292.654,0,,,,,,,,,,,
22:00,281.917,0,-2.39E-02,292.349,0,,,,,,,,,,,
1:30,282.062,0,2.17E-03,294.263,0,,,,,,,,,,,
2:00,282.083,0,-4.02E-03,294.173,0,,,,,,,,,,,
5:30,282.229,0,3.86E-03,294.774,0,,,,,,,,,,,
6:00,282.25,0,-2.94E-02,294.569,0,,,,,,,,,,,
9:30,282.396,1,-3.56E-02,298.564,0,,,,,,,,,,,
10:00,282.417,1,0.587001,299.189,0,,,,,,,,,,,
13:30,282.562,1,-0.245672,302.438,0,,,,,,,,,,,
14:00,282.583,1,0.163244,301.773,0,,,,,,,,,,,
17:30,282.729,1,-5.26E-02,296.016,0,,,,,,,,,,,
18:00,282.75,1,0.113938,295.823,0,,,,,,,,,,,
21:30,282.896,0,0.106911,293.75,0,,,,,,,,,,,
22:00,282.917,0,-6.51E-04,293.489,0,,,,,,,,,,,
1:30,283.062,0,9.85E-03,292.898,0,,,,,,,,,,,
2:00,283.083,0,8.92E-03,292.611,0,,,,,,,,,,,
5:30,283.229,0,9.77E-03,291.815,0,,,,,,,,,,,
6:00,283.25,1,-5.50E-03,291.294,0,,,,,,,,,,,
9:30,283.396,1,-7.09E-02,293.286,0,,,,,,,,,,,
10:00,283.417,1,5.44E-02,293.614,0,,,,,,,,,,,
13:30,283.562,1,0.109705,294.075,0,,,,,,,,,,,
14:00,283.583,1,-0.484714,294.245,0,,,,,,,,,,,
17:30,283.729,1,-6.90E-02,292.624,0,,,,,,,,,,,
21:30,283.896,0,3.88E-02,291.238,0,,,,,,,,,,,
22:00,283.917,0,-0.352223,290.968,0,,,,,,,,,,,
1:30,284.062,0,-8.92E-02,294.34,0,,,,,,,,,,,
2:00,284.083,0,2.39E-02,292.329,0,,,,,,,,,,,
5:30,284.229,0,-1.72E-03,288.159,0,,,,,,,,,,,
6:00,284.25,1,3.05E-03,288.555,0,,,,,,,,,,,
9:30,284.396,1,-1.32E-02,291.113,0,,,,,,,,,,,
10:00,284.417,1,1.17E-02,291.553,0,,,,,,,,,,,
13:30,284.562,1,0.27698,293.269,0,,,,,,,,,,,
14:00,284.583,1,0.180798,293.185,0,,,,,,,,,,,
17:30,284.729,1,3.78E-02,291.759,0,,,,,,,,,,,
18:00,284.75,1,3.30E-02,291.342,0,,,,,,,,,,,
21:30,284.896,0,3.83E-02,289.516,0,,,,,,,,,,,
22:00,284.917,0,3.42E-02,289.03,0,,,,,,,,,,,
1:30,285.062,0,-6.76E-03,286.132,0,,,,,,,,,,,
2:00,285.083,0,-2.48E-03,287.067,0,,,,,,,,,,,
5:30,285.229,0,-1.72E-03,287.311,0,,,,,,,,,,,
6:00,285.25,1,5.63E-03,287.709,0,,,,,,,,,,,
9:30,285.396,1,6.38E-03,294.462,0,,,,,,,,,,,
10:00,285.417,1,-1.43E-02,295.104,0,,,,,,,,,,,
13:30,285.562,1,1.89E-02,298.965,0,,,,,,,,,,,
14:00,285.583,1,3.30E-02,298.948,0,,,,,,,,,,,
17:30,285.729,1,-8.55E-02,297.461,0,,,,,,,,,,,
18:00,285.75,1,-5.82E-02,296.252,0,,,,,,,,,,,
21:30,285.896,0,7.27E-02,292.438,0,,,,,,,,,,,
22:00,285.917,0,-8.93E-02,292.308,0,,,,,,,,,,,
1:30,286.062,0,0.299891,292.445,0,,,,,,,,,,,
2:00,286.083,0,1.27E-02,292.325,0,,,,,,,,,,,
5:30,286.229,0,0.292543,291.303,0,,,,,,,,,,,
6:00,286.25,1,-0.493754,291.475,0,,,,,,,,,,,
9:30,286.396,1,0.533161,296.359,0,,,,,,,,,,,
10:00,286.417,1,-0.378244,297.26,0,,,,,,,,,,,
14:00,286.583,1,0.190003,299.768,0,,,,,,,,,,,
17:30,286.729,1,0.133772,295.746,0,,,,,,,,,,,
18:00,286.75,1,3.56E-02,295.853,0,,,,,,,,,,,
21:30,286.896,0,0.169614,293.524,0,,,,,,,,,,,
22:00,286.917,0,0.202711,293.344,0,,,,,,,,,,,
9:30,287.396,1,-0.101332,294.124,0,,,,,,,,,,,
10:00,287.417,1,-0.354265,294.752,0,,,,,,,,,,,
13:30,287.562,1,0.299086,297.29,0,,,,,,,,,,,
14:00,287.583,1,-0.46069,297.089,0,,,,,,,,,,,
17:30,287.729,1,0.102586,294.339,0,,,,,,,,,,,
18:00,287.75,1,0.51492,293.792,0,,,,,,,,,,,
21:30,287.896,0,-5.24E-03,287.735,0,,,,,,,,,,,
22:00,287.917,0,4.16E-02,287.281,0,,,,,,,,,,,
1:30,288.062,0,-4.39E-02,284.305,0,,,,,,,,,,,
2:00,288.083,0,-1.73E-02,284.386,0,,,,,,,,,,,
5:30,288.229,0,-1.80E-02,291.033,0,,,,,,,,,,,
6:00,288.25,1,-0.12376,291.015,0,,,,,,,,,,,
9:30,288.396,1,-6.29E-02,294.378,0,,,,,,,,,,,
10:00,288.417,1,-6.72E-02,294.688,0,,,,,,,,,,,
14:00,288.583,1,-0.346014,296.242,0,,,,,,,,,,,
5:30,289.229,0,0.272066,292.532,0,,,,,,,,,,,
6:00,289.25,1,3.18E-02,292.588,0,,,,,,,,,,,
9:30,289.396,1,-0.120663,293.197,0,,,,,,,,,,,
10:00,289.417,1,-0.170671,293.234,0,,,,,,,,,,,
13:30,289.562,1,-0.105088,296.336,0,,,,,,,,,,,
17:30,289.729,1,0.171043,293.03,0,,,,,,,,,,,
18:00,289.75,1,3.97E-02,292.995,0,,,,,,,,,,,
21:30,289.896,0,-5.02E-02,292.569,0,,,,,,,,,,,
22:00,289.917,0,5.32E-02,292.55,0,,,,,,,,,,,
1:30,290.062,0,4.64E-02,291.874,0,,,,,,,,,,,
2:00,290.083,0,-4.16E-03,292.151,0,,,,,,,,,,,
13:30,290.562,1,0.193956,294.809,0,,,,,,,,,,,
14:00,290.583,1,-3.77E-02,295.027,0,,,,,,,,,,,
17:30,290.729,1,-4.98E-02,294.885,0,,,,,,,,,,,
18:00,290.75,1,-0.178518,294.696,0,,,,,,,,,,,
21:30,290.896,0,1.30E-02,288.936,0,,,,,,,,,,,
22:00,290.917,0,2.36E-02,289.104,0,,,,,,,,,,,
1:30,291.062,0,6.45E-02,287.827,0,,,,,,,,,,,
2:00,291.083,0,8.46E-02,287.675,0,,,,,,,,,,,
5:30,291.229,0,-2.61E-02,288.338,0,,,,,,,,,,,
6:00,291.25,1,0.634427,291.215,0,,,,,,,,,,,
9:30,291.396,1,-7.02E-02,296.123,0,,,,,,,,,,,
10:00,291.417,1,-8.57E-02,296.863,0,,,,,,,,,,,
13:30,291.562,1,-3.99E-02,294.932,0,,,,,,,,,,,
14:00,291.583,1,-3.46E-02,294.597,0,,,,,,,,,,,
17:30,291.729,1,-3.54E-02,293.362,0,,,,,,,,,,,
18:00,291.75,1,3.16E-02,293.435,0,,,,,,,,,,,
21:30,291.896,0,1.90E-02,292.419,0,,,,,,,,,,,
22:00,291.917,0,8.82E-02,292.167,0,,,,,,,,,,,
1:30,292.062,0,0.122285,291.726,0,,,,,,,,,,,
2:00,292.083,0,-0.133476,291.593,0,,,,,,,,,,,
5:30,292.229,0,-4.90E-03,291.137,0,,,,,,,,,,,
6:00,292.25,1,-4.02E-02,290.617,0,,,,,,,,,,,
9:30,292.396,1,0.216349,293.873,0,,,,,,,,,,,
10:00,292.417,1,-2.71E-02,295.016,0,,,,,,,,,,,
13:30,292.562,1,-7.59E-02,295.248,0,,,,,,,,,,,
14:00,292.583,1,0.135797,295.555,0,,,,,,,,,,,
17:30,292.729,1,0.224113,295.286,0,,,,,,,,,,,
18:00,292.75,1,-5.42E-02,294.686,0,,,,,,,,,,,
21:30,292.896,0,-6.96E-02,292.614,0,,,,,,,,,,,
22:00,292.917,0,-5.50E-02,292.548,0,,,,,,,,,,,
1:30,293.062,0,3.50E-02,291.578,0,,,,,,,,,,,
2:00,293.083,0,-7.33E-03,291.639,0,,,,,,,,,,,
5:30,293.229,0,-3.49E-03,290.722,0,,,,,,,,,,,
6:00,293.25,1,1.83E-03,290.768,0,,,,,,,,,,,
9:30,293.396,1,-0.416285,297.597,0,,,,,,,,,,,
13:30,293.562,1,-0.10016,301.868,0,,,,,,,,,,,
14:00,293.583,1,-5.93E-02,301.842,0,,,,,,,,,,,
17:30,293.729,1,0.124975,300.43,0,,,,,,,,,,,
18:00,293.75,1,-0.141531,299.512,0,,,,,,,,,,,
21:30,293.896,0,-4.20E-02,295.013,0,,,,,,,,,,,
22:00,293.917,0,-7.15E-02,295.014,0,,,,,,,,,,,
1:30,294.062,0,7.03E-02,294.756,0,,,,,,,,,,,
2:00,294.083,0,-1.64E-03,294.626,0,,,,,,,,,,,
5:30,294.229,0,2.55E-02,293.954,0,,,,,,,,,,,
6:00,294.25,1,1.13E-02,294.091,0,,,,,,,,,,,
9:30,294.396,1,-6.81E-02,298.311,0,,,,,,,,,,,
10:00,294.417,1,2.65E-02,298.881,0,,,,,,,,,,,
13:30,294.562,1,-1.26E-02,304.683,0,,,,,,,,,,,
14:00,294.583,1,-5.90E-02,305.041,0,,,,,,,,,,,
17:30,294.729,1,-3.94E-02,302.108,0,,,,,,,,,,,
18:00,294.75,1,3.45E-02,301.978,0,,,,,,,,,,,
13:30,295.562,1,0.206228,302.211,0,,,,,,,,,,,
14:00,295.583,1,-8.10E-02,300.582,0,,,,,,,,,,,
17:30,295.729,1,-0.103599,298.077,0,,,,,,,,,,,
18:00,295.75,1,0.202654,298.036,0,,,,,,,,,,,
21:30,295.896,0,-0.2723,295.39,0,,,,,,,,,,,
22:00,295.917,0,-0.498572,295.294,0,,,,,,,,,,,
9:30,296.396,1,7.92E-02,293.911,0,,,,,,,,,,,
10:00,296.417,1,-0.1803,293.763,0,,,,,,,,,,,
13:30,296.562,1,0.309345,293.947,0,,,,,,,,,,,
14:00,296.583,1,5.83E-02,293.42,0,,,,,,,,,,,
17:30,296.729,1,1.58E-02,293.724,0,,,,,,,,,,,
18:00,296.75,1,-0.120673,293.178,0,,,,,,,,,,,
21:30,296.896,0,-0.279527,292.252,0,,,,,,,,,,,
22:00,296.917,0,-0.314683,292.514,0,,,,,,,,,,,
1:30,297.062,0,-1.27E-02,292.524,0,,,,,,,,,,,
2:00,297.083,0,-2.25E-02,292.574,0,,,,,,,,,,,
5:30,297.229,0,-1.59E-02,291.832,0,,,,,,,,,,,
9:30,297.396,1,-0.211619,295.341,0,,,,,,,,,,,
10:00,297.417,1,-0.486653,293.023,0,,,,,,,,,,,
14:00,297.583,1,4.58E-02,293.526,0,,,,,,,,,,,
17:30,297.729,1,3.34E-02,292.178,0,,,,,,,,,,,
18:00,297.75,1,-7.54E-02,292.035,0,,,,,,,,,,,
21:30,297.896,0,5.81E-02,291.322,0,,,,,,,,,,,
22:00,297.917,0,0.153676,291.501,0,,,,,,,,,,,
1:30,298.062,0,-1.22E-02,291.602,0,,,,,,,,,,,
2:00,298.083,0,1.24E-02,291.294,0,,,,,,,,,,,
5:30,298.229,0,-2.51E-04,290.013,0,,,,,,,,,,,
6:00,298.25,1,-3.98E-03,290.156,0,,,,,,,,,,,
9:30,298.396,1,2.71E-02,293.584,0,,,,,,,,,,,
10:00,298.417,1,-5.01E-02,293.509,0,,,,,,,,,,,
13:30,298.562,1,0.117079,294.1,0,,,,,,,,,,,
14:00,298.583,1,-0.107225,294.122,0,,,,,,,,,,,
17:30,298.729,1,0.106382,292.953,0,,,,,,,,,,,
18:00,298.75,1,0.242926,292.489,0,,,,,,,,,,,
21:30,298.896,0,-1.94E-02,291.359,0,,,,,,,,,,,
22:00,298.917,0,-5.84E-03,291.437,0,,,,,,,,,,,
1:30,299.062,0,-9.88E-04,289.138,0,,,,,,,,,,,
2:00,299.083,0,7.68E-03,287.211,0,,,,,,,,,,,
5:30,299.229,0,-6.47E-03,288.4,0,,,,,,,,,,,
6:00,299.25,1,1.91E-03,290.465,0,,,,,,,,,,,
9:30,299.396,1,-1.03E-02,294.535,0,,,,,,,,,,,
10:00,299.417,1,-0.303414,295.574,0,,,,,,,,,,,
13:30,299.562,1,2.27E-02,296.946,0,,,,,,,,,,,
14:00,299.583,1,-2.34E-02,297.151,0,,,,,,,,,,,
17:30,299.729,1,0.252399,295.921,0,,,,,,,,,,,
18:00,299.75,1,2.05E-02,295.412,0,,,,,,,,,,,
21:30,299.896,0,5.85E-02,291.72,0,,,,,,,,,,,
22:00,299.917,0,3.68E-02,291.875,0,,,,,,,,,,,
1:30,300.062,0,3.32E-02,290.155,0,,,,,,,,,,,
2:00,300.083,0,1.37E-03,290.188,0,,,,,,,,,,,
5:30,300.229,0,4.36E-03,289.833,0,,,,,,,,,,,
6:00,300.25,1,-2.66E-03,289.781,0,,,,,,,,,,,
9:30,300.396,1,4.62E-03,299.247,0,,,,,,,,,,,
10:00,300.417,1,-4.17E-03,300.482,0,,,,,,,,,,,
13:30,300.562,1,-1.86E-02,305.167,0,,,,,,,,,,,
14:00,300.583,1,2.33E-02,305.036,0,,,,,,,,,,,
18:00,300.75,1,-0.229783,304.224,0,,,,,,,,,,,
21:30,300.896,0,0.284601,298.567,0,,,,,,,,,,,
22:00,300.917,0,1.54E-02,298.39,0,,,,,,,,,,,
2:00,301.083,0,-0.142758,295.345,0,,,,,,,,,,,
5:30,301.229,0,-0.296694,295.38,0,,,,,,,,,,,
6:00,301.25,1,-7.17E-02,294.918,0,,,,,,,,,,,
10:00,301.417,1,-0.255366,298.068,0,,,,,,,,,,,
13:30,301.562,1,-0.108055,302.084,0,,,,,,,,,,,
14:00,301.583,1,-0.206255,302.647,0,,,,,,,,,,,
18:30,301.771,1,0.166311,303.733,0,,,,,,,,,,,
19:00,301.792,1,-1.56E-02,301.297,0,,,,,,,,,,,
13:30,310.562,1,5.19E-02,307.506,0,,,,,,,,,,,
14:00,310.583,1,-1.47E-02,306.211,0,,,,,,,,,,,
17:30,310.729,1,1.21E-02,302.265,0,,,,,,,,,,,
